Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	758def17-a896-4502-8198-b0cce7c7ef18	PathCellObject		PathAnnotationObject	Polygon	7089.7	14089.4	0.8163	21.7674	19.1951	0.7424	0.9878	8.1251	3.4344	49.5688	28.7355	0.7544	1	12.1867	5.1508	0.4391	1.3922	1.3964	0.4822	2.123	0.4049	0.51	0.4712	0.172	1.2003	0.2007	0.4856	0.4542	0.188	0.8772	0.1658	0.894	0.7286	0.172	2.123	0.5343	0.2735	0.2751	0.1068	0.4382	0.0651	0.3073	0.3078	0.1197	0.5256	0.0931	0.3341	0.3483	0.176	0.5256	0.0939	0.2926	0.2892	0.1068	0.5256	0.0837
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	507b181b-c3bc-4ac5-887b-53a37a0e0c07	PathCellObject		PathAnnotationObject	Polygon	6968.2	14046.3	0.8157	22.6208	18.3097	0.8479	0.9972	7.3873	3.9812	51.035	27.4513	0.851	1	11.0807	5.972	0.4432	1.134	1.1672	0.5056	1.7184	0.2775	0.386	0.3809	0.0863	0.9005	0.1645	0.2696	0.2849	0.0933	0.5258	0.1093	0.7169	0.5831	0.0863	1.7184	0.4327	0.2903	0.2547	0.0772	0.6797	0.1334	0.2283	0.2199	0.0089	0.6104	0.1554	0.2027	0.2145	0.0097	0.5406	0.1494	0.2557	0.2441	0.0089	0.6797	0.1492
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	a2b814fc-c34d-4694-8e7a-e8c5ca52d91e	PathCellObject		PathAnnotationObject	Polygon	6875.6	14114.1	0.8156	37.7096	23.9063	0.8292	0.9834	9.43	5.2847	86.2862	35.764	0.8477	1	14.1456	7.9273	0.437	0.8789	0.8595	0.5589	1.4362	0.133	0.5164	0.4451	0.2697	1.1082	0.1953	0.4548	0.3975	0.2878	1.0214	0.1561	0.6755	0.7298	0.2697	1.4362	0.248	0.3914	0.375	0.2102	0.6765	0.0836	0.4518	0.4096	0.1832	0.7731	0.1366	0.4818	0.4305	0.1912	0.7642	0.1563	0.4253	0.3908	0.1832	0.7731	0.1201
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	fbdf0065-037c-4619-ae47-3e90d8abd345	PathCellObject		PathAnnotationObject	Polygon	6987.8	14050.2	0.815	12.5205	12.9743	0.9347	1	4.8434	3.3051	28.1705	19.4616	0.9346	1	7.2638	4.956	0.4444	0.7298	0.7305	0.4382	1.0496	0.1396	0.3984	0.3898	0.1577	0.9296	0.1326	0.3149	0.3423	0.1577	0.4637	0.0896	0.5444	0.5014	0.1577	1.0496	0.2133	0.2362	0.2333	0.1379	0.3692	0.0489	0.2384	0.2282	-0.0135	0.4444	0.1102	0.2164	0.1929	-0.0135	0.4271	0.1304	0.2374	0.2302	-0.0135	0.4444	0.0885
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	c6a7f84e-fa60-4ad2-a6f4-c8b0b0d9d772	PathCellObject		PathAnnotationObject	Polygon	6944.7	13995.5	0.8149	11.5165	12.304	0.956	1	4.4357	3.4228	25.9131	18.4562	0.956	1	6.6532	5.1338	0.4444	0.8817	0.8604	0.471	1.3861	0.2198	0.4266	0.4141	0.2017	0.7516	0.1186	0.3407	0.3416	0.2017	0.5335	0.0753	0.6265	0.5579	0.2017	1.3861	0.2831	0.3082	0.3123	0.1684	0.411	0.055	0.309	0.3249	0.1271	0.4368	0.0712	0.3215	0.3301	0.1271	0.4368	0.0711	0.3086	0.3193	0.1271	0.4368	0.0645
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	5ca4634a-f264-42e8-a334-7170fd111eff	PathCellObject		PathAnnotationObject	Polygon	6947.4	14089.4	0.8145	51.0115	25.8738	0.9575	0.9974	9.3701	7.0173	115.075	38.7858	0.9613	1	14.0549	10.5276	0.4433	0.8409	0.8217	0.4765	1.3819	0.1797	0.427	0.3995	0.1397	1.1034	0.1478	0.3402	0.3397	0.1687	0.4893	0.0781	0.6105	0.5706	0.1397	1.3819	0.2622	0.2583	0.2594	0.1022	0.4503	0.0767	0.2693	0.2752	0.0335	0.5092	0.0902	0.2618	0.2645	0.0383	0.5092	0.0848	0.2644	0.2665	0.0335	0.5092	0.0846
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	a68a2408-a2f9-4613-807d-a42d4bdf4124	PathCellObject		PathAnnotationObject	Polygon	7077.6	14033.6	0.8144	27.8446	19.6994	0.9017	0.9971	7.6649	4.8793	62.8342	29.5204	0.9061	1	11.4974	7.3193	0.4431	0.8698	0.8858	0.3385	1.3117	0.1797	0.5939	0.5428	0.2281	1.3785	0.2335	0.4588	0.4001	0.2281	1.2162	0.2018	0.7164	0.7126	0.2281	1.3785	0.2519	0.1793	0.1756	0.0548	0.353	0.046	0.2829	0.2479	0.1134	1.0125	0.1501	0.3178	0.2585	0.1165	1.0125	0.2039	0.2369	0.2109	0.0548	1.0125	0.1269
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ce7ad8cf-4f6a-4534-a044-6903839ab525	PathCellObject		PathAnnotationObject	Polygon	7022.9	14089.3	0.8141	18.9642	15.7713	0.9581	1	5.6403	4.264	42.6731	23.6582	0.9581	1	8.4605	6.3956	0.4444	1.0662	1.0836	0.4551	1.8107	0.2621	0.795	0.7139	0.3169	1.7774	0.3326	0.7009	0.5663	0.3169	1.5585	0.3214	0.9152	0.9092	0.3169	1.8107	0.3318	0.1921	0.2076	0.0103	0.3702	0.0812	0.2777	0.2941	0.0793	0.4348	0.0711	0.2676	0.2874	0.081	0.4348	0.0857	0.2398	0.2557	0.0103	0.4348	0.0869
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8d107123-c780-4dcb-80a0-714355eeb9f0	PathCellObject		PathAnnotationObject	Polygon	6914.2	14089.5	0.8138	65.6674	30.3772	0.8943	0.9973	11.8748	7.1188	148.1568	45.5412	0.8977	1	17.8123	10.6778	0.4432	0.9247	0.9145	0.4911	1.4889	0.1744	0.5626	0.5204	0.0727	1.7429	0.3041	0.4903	0.4568	0.0876	1.5633	0.2846	0.723	0.7202	0.0727	1.7429	0.312	0.2355	0.2279	0.1049	0.4004	0.0516	0.2451	0.2575	-0.0103	0.6315	0.1181	0.2319	0.25	-0.0094	0.5508	0.1361	0.2409	0.239	-0.0103	0.6315	0.0947
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	52b079ba-5d12-4ffb-8d22-3fac3ac108b1	PathCellObject		PathAnnotationObject	Polygon	6907.2	13998.8	0.8138	12.1851	12.8961	0.9207	1	4.9256	3.2107	27.3931	19.3434	0.92	1	7.3876	4.8	0.4448	1.0268	1.0626	0.6953	1.302	0.1452	0.6003	0.5989	0.365	0.9236	0.109	0.5132	0.4964	0.365	0.6792	0.0822	0.7898	0.7268	0.365	1.302	0.2469	0.3006	0.2882	0.1886	0.4734	0.0612	0.3625	0.3505	0.2018	0.5704	0.0847	0.3712	0.3645	0.237	0.5704	0.0887	0.335	0.3248	0.1886	0.5704	0.0812
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	07a5ecfc-c6e8-4a5d-87cb-3522f4a9bfd7	PathCellObject		PathAnnotationObject	Polygon	6922.4	14177.8	0.8136	8.315	10.5777	0.9339	1	3.9183	2.8021	18.7118	15.8678	0.9339	1	5.8778	4.2039	0.4444	1.255	1.2792	0.3588	2.1104	0.4266	0.5039	0.4162	0.112	1.4764	0.341	0.402	0.3288	0.112	1.3842	0.2823	0.8377	0.6782	0.112	2.1104	0.5337	0.3272	0.3366	0.0742	0.5713	0.112	0.3037	0.3239	0.0442	0.6146	0.1687	0.3189	0.343	0.0442	0.5909	0.1644	0.3142	0.3305	0.0442	0.6146	0.1465
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	de8fd5fa-04d3-4fcc-a3d1-0944163150b6	PathCellObject		PathAnnotationObject	Polygon	6980.2	14111.2	0.8135	108.3124	39.3853	0.8774	0.9988	15.6486	8.9267	243.9846	59.0711	0.8787	1	23.4729	13.3902	0.4439	0.666	0.634	0.2955	1.388	0.2	0.4062	0.373	0.1758	1.0757	0.1344	0.4038	0.3693	0.2655	0.8827	0.1323	0.5218	0.4713	0.1758	1.388	0.2109	0.2372	0.2263	0.0687	0.6451	0.0901	0.3097	0.3026	0.1449	0.501	0.0629	0.3289	0.3256	0.2306	0.4822	0.044	0.2775	0.2754	0.0687	0.6451	0.0843
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	387a417c-895c-4178-8a2b-de1c29628e0d	PathCellObject		PathAnnotationObject	Polygon	7036.5	14053.6	0.8134	12.7515	13.8871	0.8309	0.9628	5.0278	3.6908	29.7973	20.7299	0.8714	1	7.5413	5.5368	0.4279	1.0212	1.0238	0.3489	1.7097	0.2964	0.4602	0.4197	0.2217	1.3236	0.1867	0.3665	0.3693	0.2217	0.5147	0.076	0.7005	0.5712	0.2217	1.7097	0.3669	0.238	0.2459	0.0752	0.336	0.0487	0.2113	0.217	0.0195	0.369	0.0666	0.2282	0.2309	0.0982	0.369	0.0657	0.2228	0.227	0.0195	0.369	0.061
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	e4b61926-2b7c-4e43-b337-86d5fbaf4eef	PathCellObject		PathAnnotationObject	Polygon	7070.4	14143.3	0.8131	10.3507	11.733	0.9448	1	4.1886	3.1881	23.2897	17.6001	0.9448	1	6.2835	4.7819	0.4445	1.2341	1.1624	0.5947	1.9455	0.3962	0.5873	0.5598	0.1614	1.2249	0.223	0.5054	0.3992	0.1614	1.2249	0.2847	0.8764	0.7683	0.1614	1.9455	0.4484	0.3364	0.3275	0.1455	0.5669	0.0845	0.34	0.3573	0.0394	0.5638	0.1206	0.3081	0.3231	0.0394	0.5638	0.1442	0.3384	0.3386	0.0394	0.5669	0.1059
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8dbaabeb-666b-4f93-8fa5-256fd6f07a93	PathCellObject		PathAnnotationObject	Polygon	6932.7	14167.7	0.8125	9.3192	11.2328	0.9281	1	4.1041	3.0037	20.9681	16.849	0.9282	1	6.1554	4.5047	0.4444	1.3424	1.3334	0.5741	1.9173	0.3099	0.757	0.6417	0.1646	1.827	0.3984	0.6571	0.4856	0.1646	1.8227	0.4463	1.0123	0.9712	0.1646	1.9173	0.4643	0.2905	0.3018	0.0175	0.4908	0.089	0.3141	0.313	0.0288	0.5681	0.1262	0.3263	0.3498	0.1096	0.5681	0.1293	0.3038	0.3048	0.0175	0.5681	0.112
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d248ed6b-25d5-42c3-98b9-7cf1cead68bf	PathCellObject		PathAnnotationObject	Polygon	7019.5	14080.1	0.8119	35.7182	22.008	0.9267	0.9992	8.1642	5.3321	80.4283	33.0109	0.9275	1	12.2461	7.9979	0.4441	1.0464	1.0579	0.5563	1.3964	0.1419	0.5247	0.5017	0.2528	0.9832	0.1452	0.4324	0.4107	0.2528	0.7256	0.1107	0.757	0.7124	0.2528	1.3964	0.2965	0.3146	0.3113	0.174	0.454	0.0588	0.3241	0.3231	0.1663	0.499	0.0725	0.3129	0.3156	0.1663	0.499	0.0835	0.3198	0.3168	0.1663	0.499	0.0669
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	058c88bd-238d-44da-8bdd-a149778e5adf	PathCellObject		PathAnnotationObject	Polygon	6912.5	14072.6	0.8109	7.7667	10.111	0.9547	1	3.5169	2.8766	17.4756	15.1664	0.9547	1	5.2756	4.3142	0.4444	1.0192	1.0329	0.4664	1.3762	0.2178	0.4651	0.4464	0.1681	0.8611	0.1415	0.3875	0.3739	0.1681	0.6766	0.1193	0.7114	0.6288	0.1681	1.3762	0.3288	0.2433	0.2451	0.0167	0.3943	0.0713	0.2089	0.1877	0.0419	0.4542	0.0907	0.2002	0.1884	0.0419	0.4222	0.0793	0.2241	0.2205	0.0167	0.4542	0.0843
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	1b504dd9-c6e7-408e-a302-59f90758edf9	PathCellObject		PathAnnotationObject	Polygon	6984.5	14175.1	0.8102	61.7833	30.0289	0.861	0.9974	11.6308	6.9502	139.3626	45.0185	0.8641	1	17.4455	10.4244	0.4433	0.8892	0.8962	0.2757	1.3815	0.2118	0.306	0.2641	0.0728	0.7922	0.1701	0.2823	0.27	0.0728	0.5306	0.1354	0.5632	0.5	0.0728	1.3815	0.3461	0.3354	0.3273	0.0858	0.6971	0.0894	0.2014	0.1771	-0.016	0.5033	0.144	0.2004	0.2029	-0.0142	0.4774	0.1316	0.2605	0.2867	-0.016	0.6971	0.1398
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	85b35a51-5b9b-4a6a-8b3a-77875e85fe8d	PathCellObject		PathAnnotationObject	Polygon	6986.2	14062.3	0.8096	38.1271	22.2579	0.9671	0.9993	7.6798	6.4657	85.847	33.3815	0.9681	1	11.5186	9.699	0.4441	0.6764	0.6718	0.3553	1.0627	0.1537	0.3885	0.3593	0.1864	0.9594	0.1107	0.3925	0.3501	0.1864	0.9594	0.1493	0.5171	0.477	0.1864	1.0627	0.1945	0.229	0.2259	0.1151	0.4012	0.0481	0.2102	0.219	0.0388	0.3856	0.0682	0.227	0.249	0.0557	0.344	0.0729	0.2186	0.2236	0.0388	0.4012	0.0607
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	33b50b9b-cf48-49e6-bfe6-d69f34d5e5ff	PathCellObject		PathAnnotationObject	Polygon	6906.3	14026.7	0.8092	19.243	15.8169	0.9666	1	5.5999	4.4013	43.3029	23.727	0.9666	1	8.4007	6.6033	0.4444	0.6154	0.5952	0.4199	0.9803	0.1056	0.4133	0.4097	0.2267	0.6888	0.099	0.3605	0.3351	0.2267	0.5533	0.0793	0.5034	0.5057	0.2267	0.9803	0.1431	0.2577	0.257	0.11	0.4298	0.0699	0.2752	0.2836	0.0618	0.4439	0.088	0.2808	0.2907	0.0618	0.4439	0.0906	0.2674	0.2707	0.0618	0.4439	0.0808
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f8ccbf84-a8ec-498d-81a4-d085737e0769	PathCellObject		PathAnnotationObject	Polygon	6997.4	14012.4	0.8091	11.5844	12.5016	0.9314	1	4.6397	3.2309	26.0654	18.7532	0.9314	1	6.9606	4.8452	0.4445	0.7241	0.7302	0.3795	1.0098	0.153	0.3461	0.3284	0.2193	0.7199	0.0879	0.2893	0.2908	0.2196	0.3826	0.0406	0.5132	0.4529	0.2193	1.0098	0.2235	0.2445	0.2477	0.1038	0.3671	0.0572	0.2419	0.1831	0.0799	0.5879	0.1436	0.257	0.1654	0.0938	0.5879	0.1721	0.2431	0.222	0.0799	0.5879	0.1137
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	5f8f3fcf-0b3d-4891-82f7-15a01e3c0801	PathCellObject		PathAnnotationObject	Polygon	7039.9	14152.4	0.8091	32.2791	21.2468	0.8986	0.9963	8.2008	5.334	72.8969	31.8599	0.9025	1	12.3022	8.0013	0.4428	0.8815	0.8712	0.4318	1.4327	0.2017	0.4868	0.4622	0.0843	1.1329	0.2394	0.4256	0.3797	0.0843	1.1329	0.2673	0.6616	0.679	0.0843	1.4327	0.2973	0.2723	0.2591	0.1085	0.4628	0.0705	0.2206	0.2424	-0.0171	0.5322	0.1125	0.215	0.2567	-0.007	0.5322	0.1309	0.2435	0.2546	-0.0171	0.5322	0.0995
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4e4f402d-03cd-4fb5-bedc-bf56fd8c52e1	PathCellObject		PathAnnotationObject	Polygon	6892.7	14083.4	0.8088	23.1816	18.9835	0.8084	0.9917	7.7383	3.7492	52.5946	28.4525	0.8164	1	11.6073	5.6246	0.4408	0.8495	0.8342	0.4069	1.2174	0.1654	0.4482	0.4051	0.226	1.1366	0.1752	0.3772	0.378	0.235	0.6603	0.0968	0.6247	0.5978	0.226	1.2174	0.2625	0.4942	0.4986	0.1426	0.7167	0.0973	0.4348	0.4349	0.0718	0.8398	0.1813	0.4038	0.3796	0.1326	0.7512	0.1644	0.461	0.4777	0.0718	0.8398	0.1531
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	fb6b019e-5810-42d5-8efb-a7e8e1a20fc7	PathCellObject		PathAnnotationObject	Polygon	7060.7	14118.5	0.8083	30.9355	21.6273	0.8311	0.9901	8.6886	4.7208	70.2922	32.3904	0.8419	1	13.0325	7.081	0.4401	0.8685	0.8731	0.3823	1.2149	0.1339	0.4577	0.4558	0.1573	0.9162	0.1749	0.397	0.3676	0.1573	0.9162	0.18	0.639	0.6488	0.1573	1.2149	0.2581	0.2783	0.2659	0.1426	0.5329	0.0571	0.3026	0.3016	0.0659	0.5049	0.1115	0.2823	0.2786	0.0659	0.4955	0.1104	0.2919	0.2775	0.0659	0.5329	0.0923
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ece3f6df-14b8-4aa8-a7b2-8b0649d52ce8	PathCellObject		PathAnnotationObject	Polygon	7084.7	14074.9	0.8075	20.3282	16.7614	0.9093	0.9975	6.3782	4.1583	45.8525	25.1282	0.9125	1	9.5678	6.2386	0.4433	0.6775	0.6671	0.3368	0.9924	0.127	0.4043	0.4302	0.0986	0.7494	0.1623	0.3271	0.3544	0.0986	0.5656	0.15	0.5261	0.553	0.0986	0.9924	0.2005	0.2524	0.2683	0.1103	0.3777	0.0648	0.2174	0.2328	0.0024	0.421	0.1114	0.2199	0.2516	0.0024	0.421	0.1363	0.233	0.249	0.0024	0.421	0.0951
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	e83ceae3-3a32-490e-889b-e4b607e8694a	PathCellObject		PathAnnotationObject	Polygon	6927.1	13997.5	0.8071	22.7922	17.394	0.9467	1	6.2286	4.5398	51.2786	26.09	0.9467	1	9.3422	6.8098	0.4444	0.9114	0.948	0.2899	1.3823	0.2371	0.5114	0.4581	0.147	1.4111	0.2989	0.4565	0.4188	0.1526	1.4111	0.2966	0.6897	0.6601	0.147	1.4111	0.3378	0.3232	0.3107	0.1713	0.732	0.0846	0.2688	0.2557	0.0705	0.9152	0.1152	0.2284	0.2225	0.0705	0.3477	0.0715	0.293	0.2878	0.0705	0.9152	0.1062
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ca8e0e6f-05dc-460b-86a1-a605d0fc6f60	PathCellObject		PathAnnotationObject	Polygon	6950.3	14173.8	0.8067	54.2661	29.3319	0.7926	0.962	11.3662	6.7176	126.9173	43.7885	0.8318	1	17.0496	10.0764	0.4276	1.1011	1.135	0.5374	1.6491	0.2329	0.4464	0.4044	0.1507	1.1281	0.1603	0.3539	0.3413	0.1507	0.6895	0.1053	0.7263	0.6198	0.1507	1.6491	0.3779	0.3439	0.3402	0.1953	0.5045	0.0569	0.3453	0.3359	0.074	0.7246	0.1036	0.3319	0.3276	0.074	0.7246	0.134	0.3447	0.3379	0.074	0.7246	0.0867
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	5b654ffc-744f-4581-a6cf-09d2dbe68033	PathCellObject		PathAnnotationObject	Polygon	6870	14152.4	0.806	23.888	19.0346	0.8285	0.9942	7.8118	4.0247	54.0614	28.5271	0.8348	1	11.7177	6.0372	0.4419	0.7551	0.7449	0.4723	1.0979	0.14	0.3989	0.3821	0.1382	0.8108	0.1196	0.3367	0.3375	0.1382	0.591	0.1007	0.5573	0.5378	0.1382	1.0979	0.2191	0.2761	0.2723	0.1911	0.3987	0.0423	0.2898	0.2912	0.106	0.5992	0.083	0.2917	0.2987	0.106	0.5992	0.1119	0.2837	0.2791	0.106	0.5992	0.0683
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f2ee10b2-54fc-4b7c-b63b-7b573bdc3e62	PathCellObject		PathAnnotationObject	Polygon	6878.5	14049.7	0.8057	21.4238	17.4354	0.8856	0.988	6.3669	4.621	48.792	26.1193	0.8987	1	9.5523	6.9317	0.4391	1.0938	1.0948	0.5759	1.7629	0.2453	0.6769	0.617	0.2627	1.4921	0.2717	0.569	0.5111	0.2731	1.1361	0.2155	0.8591	0.8458	0.2627	1.7629	0.3326	0.2668	0.2666	0.1247	0.4237	0.0551	0.2725	0.2716	0.1502	0.4452	0.0626	0.2785	0.2734	0.156	0.4452	0.0666	0.27	0.2699	0.1247	0.4452	0.0595
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3ff5008e-4a6f-43a6-b108-b12de2ede283	PathCellObject		PathAnnotationObject	Polygon	6970	14090.6	0.8051	26.4612	18.7555	0.9453	0.999	6.6591	4.9781	59.5919	28.1294	0.9464	1	9.9891	7.4672	0.444	0.8784	0.7513	0.3272	1.7993	0.3958	0.3982	0.3957	0.2014	0.6192	0.0669	0.3688	0.3723	0.2014	0.5216	0.0667	0.6132	0.4531	0.2014	1.7993	0.36	0.3378	0.323	0.1852	0.5992	0.0867	0.4645	0.4823	0.1954	0.7021	0.1265	0.493	0.5096	0.2364	0.7001	0.1325	0.4078	0.401	0.1852	0.7021	0.1272
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	52594198-29bf-49fa-bb27-9b5c7e16c054	PathCellObject		PathAnnotationObject	Polygon	7016.3	14014.3	0.805	46.7169	24.7447	0.9588	0.9981	8.96	6.9954	105.316	37.0954	0.9618	1	13.4406	10.4939	0.4436	0.6951	0.6778	0.3451	1.0811	0.1412	0.3786	0.3915	0.0803	0.7919	0.1643	0.3479	0.3296	0.0803	0.7919	0.2004	0.5192	0.5297	0.0803	1.0811	0.2204	0.2686	0.2631	0.1117	0.4411	0.0639	0.186	0.2131	-0.0102	0.3674	0.0868	0.1726	0.2065	-0.0102	0.3345	0.1046	0.2227	0.2329	-0.0102	0.4411	0.0877
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	53c8cb0e-3c00-42ef-99ff-cc25b779e376	PathCellObject		PathAnnotationObject	Polygon	6988.3	14126.8	0.8049	87.2468	34.7065	0.9102	0.9992	13.21	8.3671	196.4635	52.0549	0.9111	1	19.8144	12.5518	0.4441	0.6967	0.6662	0.3811	1.1213	0.1434	0.383	0.3687	0.1009	0.9211	0.1114	0.3649	0.3512	0.1009	0.6643	0.1006	0.5223	0.498	0.1009	1.1213	0.2008	0.3094	0.3078	0.1194	0.6182	0.0815	0.3172	0.3279	-0.0144	0.9628	0.0917	0.3528	0.3354	0.1446	0.9628	0.1361	0.3137	0.3215	-0.0144	0.9628	0.0874
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	caae2f9e-6ac6-4c17-8ba1-898dba3e6eee	PathCellObject		PathAnnotationObject	Polygon	7062	13984	0.8044	35.1001	22.9328	0.8387	0.9925	9.1348	4.764	79.5732	34.3697	0.8465	1	13.7033	7.1467	0.4411	0.8416	0.8505	0.4086	1.2474	0.169	0.5114	0.4976	0.1327	1.0744	0.1983	0.4515	0.4226	0.1327	1.0151	0.1974	0.6573	0.6492	0.1327	1.2474	0.2479	0.302	0.2789	0.039	0.6045	0.1288	0.3115	0.2969	-0.0136	0.7645	0.1583	0.3239	0.298	-0.0076	0.7645	0.1794	0.3073	0.29	-0.0136	0.7645	0.146
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	76ea6308-3f8d-4734-96b8-8609469b4bc7	PathCellObject		PathAnnotationObject	Polygon	6868.8	14171.9	0.8044	29.2761	20.5422	0.8718	0.9946	8.0604	4.6027	66.2183	30.7469	0.8802	1	12.0902	6.9038	0.4421	0.9233	0.9633	0.458	1.3234	0.1837	0.5691	0.4714	0.1508	1.7488	0.3282	0.6344	0.423	0.1508	1.7488	0.4986	0.7257	0.6947	0.1508	1.7488	0.3255	0.2216	0.2183	0.0457	0.3667	0.0554	0.1921	0.1947	0.0112	0.3909	0.0745	0.1871	0.1803	0.0345	0.3874	0.086	0.2051	0.2076	0.0112	0.3909	0.0683
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d9c47c5b-7ad6-4c50-974c-662b14fd5fc1	PathCellObject		PathAnnotationObject	Polygon	7079.9	14000.3	0.8044	31.7003	20.0801	0.988	1	6.64	6.1121	71.3285	30.1204	0.988	1	9.9591	9.1692	0.4445	0.7877	0.7945	0.4661	1.0834	0.1483	0.4936	0.4804	0.1945	0.8777	0.1197	0.4117	0.4137	0.1945	0.5753	0.0828	0.6238	0.585	0.1945	1.0834	0.1976	0.3027	0.3036	0.1818	0.4864	0.0454	0.3091	0.3111	0.0903	0.4882	0.0602	0.2838	0.2926	0.0903	0.3954	0.0687	0.3063	0.3077	0.0903	0.4882	0.0542
